merchant_id,merchant_name,cuisine_type,city
GF-01466,Resto GrabMantap 1465,Fast Food,Medan
GF-01467,Resto GrabMantap 1466,Seafood,Jakarta
GF-01468,Resto GrabMantap 1467,Fast Food,Medan
GF-01469,Resto GrabMantap 1468,Fast Food,Bogor
GF-01470,Resto GrabMantap 1469,Seafood,Tangerang
GF-01471,Resto GrabMantap 1470,Ayam Geprek,Makassar
GF-01472,Resto GrabMantap 1471,Ayam Geprek,Bogor
GF-01473,Resto GrabMantap 1472,Fast Food,Makassar
GF-01474,Resto GrabMantap 1473,Beverages,Bandung
GF-01475,Resto GrabMantap 1474,Martabak,Depok
GF-01476,Resto GrabMantap 1475,Seafood,Makassar
GF-01477,Resto GrabMantap 1476,Seafood,Bekasi
GF-01478,Resto GrabMantap 1477,Martabak,Surabaya
GF-01479,Resto GrabMantap 1478,Ayam Geprek,Jakarta
GF-01480,Resto GrabMantap 1479,Martabak,Bandung
GF-01481,Resto GrabMantap 1480,Fast Food,Makassar
GF-01482,Resto GrabMantap 1481,Beverages,Bandung
GF-01483,Resto GrabMantap 1482,Fast Food,Bekasi
GF-01484,Resto GrabMantap 1483,Martabak,Tangerang
GF-01485,Resto GrabMantap 1484,Fast Food,Depok
GF-01486,Resto GrabMantap 1485,Fast Food,Bekasi
GF-01487,Resto GrabMantap 1486,Snacks,Bandung
GF-01488,Resto GrabMantap 1487,Snacks,Bekasi
GF-01489,Resto GrabMantap 1488,Beverages,Surabaya
GF-01490,Resto GrabMantap 1489,Seafood,Makassar
GF-01491,Resto GrabMantap 1490,Ayam Geprek,Tangerang
GF-01492,Resto GrabMantap 1491,Beverages,Makassar
GF-01493,Resto GrabMantap 1492,Fast Food,Surabaya
GF-01494,Resto GrabMantap 1493,Fast Food,Bekasi
GF-01495,Resto GrabMantap 1494,Snacks,Bandung
GF-01496,Resto GrabMantap 1495,Martabak,Medan
GF-01497,Resto GrabMantap 1496,Ayam Geprek,Bogor
GF-01498,Resto GrabMantap 1497,Seafood,Tangerang
GF-01499,Resto GrabMantap 1498,Fast Food,Bandung
GF-01500,Resto GrabMantap 1499,Fast Food,Surabaya
GF-01501,Resto GrabMantap 1500,Seafood,Bogor
GF-01502,Resto GrabMantap 1501,Martabak,Bekasi
GF-01503,Resto GrabMantap 1502,Snacks,Bali
GF-01504,Resto GrabMantap 1503,Seafood,Depok
GF-01505,Resto GrabMantap 1504,Martabak,Depok
GF-01506,Resto GrabMantap 1505,Snacks,Tangerang
GF-01507,Resto GrabMantap 1506,Martabak,Bandung
GF-01508,Resto GrabMantap 1507,Seafood,Tangerang
GF-01509,Resto GrabMantap 1508,Martabak,Tangerang
GF-01510,Resto GrabMantap 1509,Snacks,Bogor
GF-01511,Resto GrabMantap 1510,Ayam Geprek,Medan
GF-01512,Resto GrabMantap 1511,Fast Food,Jakarta
GF-01513,Resto GrabMantap 1512,Seafood,Bali
GF-01514,Resto GrabMantap 1513,Snacks,Makassar
GF-01515,Resto GrabMantap 1514,Beverages,Bekasi
GF-01516,Resto GrabMantap 1515,Snacks,Bogor
GF-01517,Resto GrabMantap 1516,Beverages,Bandung
GF-01518,Resto GrabMantap 1517,Beverages,Tangerang
GF-01519,Resto GrabMantap 1518,Ayam Geprek,Bandung
GF-01520,Resto GrabMantap 1519,Martabak,Bogor
GF-01521,Resto GrabMantap 1520,Ayam Geprek,Bandung
GF-01522,Resto GrabMantap 1521,Ayam Geprek,Bandung
GF-01523,Resto GrabMantap 1522,Fast Food,Medan
GF-01524,Resto GrabMantap 1523,Beverages,Bali
GF-01525,Resto GrabMantap 1524,Seafood,Bogor
GF-01526,Resto GrabMantap 1525,Beverages,Bandung
GF-01527,Resto GrabMantap 1526,Snacks,Bekasi
GF-01528,Resto GrabMantap 1527,Snacks,Makassar
GF-01529,Resto GrabMantap 1528,Seafood,Medan
GF-01530,Resto GrabMantap 1529,Beverages,Bekasi
GF-01531,Resto GrabMantap 1530,Seafood,Tangerang
GF-01532,Resto GrabMantap 1531,Seafood,Depok
GF-01533,Resto GrabMantap 1532,Martabak,Makassar
GF-01534,Resto GrabMantap 1533,Beverages,Bekasi
GF-01535,Resto GrabMantap 1534,Fast Food,Makassar
GF-01536,Resto GrabMantap 1535,Martabak,Depok
GF-01537,Resto GrabMantap 1536,Ayam Geprek,Medan
GF-01538,Resto GrabMantap 1537,Snacks,Makassar
GF-01539,Resto GrabMantap 1538,Martabak,Depok
GF-01540,Resto GrabMantap 1539,Beverages,Surabaya
GF-01541,Resto GrabMantap 1540,Ayam Geprek,Surabaya
GF-01542,Resto GrabMantap 1541,Ayam Geprek,Bandung
GF-01543,Resto GrabMantap 1542,Martabak,Tangerang
GF-01544,Resto GrabMantap 1543,Ayam Geprek,Bandung
GF-01545,Resto GrabMantap 1544,Fast Food,Tangerang
GF-01546,Resto GrabMantap 1545,Fast Food,Jakarta
GF-01547,Resto GrabMantap 1546,Seafood,Medan
GF-01548,Resto GrabMantap 1547,Beverages,Bekasi
GF-01549,Resto GrabMantap 1548,Beverages,Medan
GF-01550,Resto GrabMantap 1549,Snacks,Bekasi
GF-01551,Resto GrabMantap 1550,Fast Food,Medan
GF-01552,Resto GrabMantap 1551,Seafood,Bandung
GF-01553,Resto GrabMantap 1552,Seafood,Tangerang
GF-01554,Resto GrabMantap 1553,Ayam Geprek,Medan
GF-01555,Resto GrabMantap 1554,Fast Food,Makassar
GF-01556,Resto GrabMantap 1555,Martabak,Tangerang
GF-01557,Resto GrabMantap 1556,Ayam Geprek,Tangerang
GF-01558,Resto GrabMantap 1557,Ayam Geprek,Makassar
GF-01559,Resto GrabMantap 1558,Beverages,Bogor
GF-01560,Resto GrabMantap 1559,Fast Food,Tangerang
GF-01561,Resto GrabMantap 1560,Snacks,Tangerang
GF-01562,Resto GrabMantap 1561,Snacks,Makassar
GF-01563,Resto GrabMantap 1562,Snacks,Makassar
GF-01564,Resto GrabMantap 1563,Beverages,Depok
GF-01565,Resto GrabMantap 1564,Snacks,Jakarta
GF-01566,Resto GrabMantap 1565,Snacks,Makassar
GF-01567,Resto GrabMantap 1566,Fast Food,Bandung
GF-01568,Resto GrabMantap 1567,Beverages,Bogor
GF-01569,Resto GrabMantap 1568,Martabak,Medan
GF-01570,Resto GrabMantap 1569,Snacks,Bali
GF-01571,Resto GrabMantap 1570,Ayam Geprek,Surabaya
GF-01572,Resto GrabMantap 1571,Seafood,Jakarta
GF-01573,Resto GrabMantap 1572,Ayam Geprek,Bekasi
GF-01574,Resto GrabMantap 1573,Fast Food,Depok
GF-01575,Resto GrabMantap 1574,Martabak,Medan
GF-01576,Resto GrabMantap 1575,Martabak,Bekasi
GF-01577,Resto GrabMantap 1576,Ayam Geprek,Makassar
GF-01578,Resto GrabMantap 1577,Ayam Geprek,Bekasi
GF-01579,Resto GrabMantap 1578,Seafood,Bandung
GF-01580,Resto GrabMantap 1579,Ayam Geprek,Depok
GF-01581,Resto GrabMantap 1580,Fast Food,Depok
GF-01582,Resto GrabMantap 1581,Seafood,Makassar
GF-01583,Resto GrabMantap 1582,Beverages,Surabaya
GF-01584,Resto GrabMantap 1583,Seafood,Tangerang
GF-01585,Resto GrabMantap 1584,Beverages,Surabaya
GF-01586,Resto GrabMantap 1585,Seafood,Bandung
GF-01587,Resto GrabMantap 1586,Martabak,Depok
GF-01588,Resto GrabMantap 1587,Snacks,Medan
GF-01589,Resto GrabMantap 1588,Fast Food,Bandung
GF-01590,Resto GrabMantap 1589,Seafood,Depok
GF-01591,Resto GrabMantap 1590,Ayam Geprek,Surabaya
GF-01592,Resto GrabMantap 1591,Seafood,Bandung
GF-01593,Resto GrabMantap 1592,Seafood,Tangerang
GF-01594,Resto GrabMantap 1593,Ayam Geprek,Depok
GF-01595,Resto GrabMantap 1594,Ayam Geprek,Bandung
GF-01596,Resto GrabMantap 1595,Martabak,Jakarta
GF-01597,Resto GrabMantap 1596,Beverages,Bali
GF-01598,Resto GrabMantap 1597,Beverages,Medan
GF-01599,Resto GrabMantap 1598,Beverages,Bogor
GF-01600,Resto GrabMantap 1599,Beverages,Makassar
GF-01601,Resto GrabMantap 1600,Fast Food,Bekasi
GF-01602,Resto GrabMantap 1601,Beverages,Bekasi
GF-01603,Resto GrabMantap 1602,Fast Food,Depok
GF-01604,Resto GrabMantap 1603,Ayam Geprek,Medan
GF-01605,Resto GrabMantap 1604,Martabak,Makassar
GF-01606,Resto GrabMantap 1605,Ayam Geprek,Bekasi
GF-01607,Resto GrabMantap 1606,Fast Food,Bandung
GF-01608,Resto GrabMantap 1607,Ayam Geprek,Bekasi
GF-01609,Resto GrabMantap 1608,Beverages,Tangerang
GF-01610,Resto GrabMantap 1609,Seafood,Bekasi
GF-01611,Resto GrabMantap 1610,Seafood,Bali
GF-01612,Resto GrabMantap 1611,Fast Food,Medan
GF-01613,Resto GrabMantap 1612,Martabak,Bogor
GF-01614,Resto GrabMantap 1613,Martabak,Tangerang
GF-01615,Resto GrabMantap 1614,Ayam Geprek,Medan
GF-01616,Resto GrabMantap 1615,Martabak,Jakarta
GF-01617,Resto GrabMantap 1616,Ayam Geprek,Depok
GF-01618,Resto GrabMantap 1617,Snacks,Depok
GF-01619,Resto GrabMantap 1618,Beverages,Surabaya
GF-01620,Resto GrabMantap 1619,Fast Food,Tangerang
GF-01621,Resto GrabMantap 1620,Beverages,Depok
GF-01622,Resto GrabMantap 1621,Martabak,Bogor
GF-01623,Resto GrabMantap 1622,Snacks,Bali
GF-01624,Resto GrabMantap 1623,Martabak,Bandung
GF-01625,Resto GrabMantap 1624,Snacks,Bali
GF-01626,Resto GrabMantap 1625,Martabak,Makassar
GF-01627,Resto GrabMantap 1626,Beverages,Bekasi
GF-01628,Resto GrabMantap 1627,Martabak,Bali
GF-01629,Resto GrabMantap 1628,Beverages,Surabaya
GF-01630,Resto GrabMantap 1629,Snacks,Bekasi
GF-01631,Resto GrabMantap 1630,Ayam Geprek,Tangerang
GF-01632,Resto GrabMantap 1631,Ayam Geprek,Bali
GF-01633,Resto GrabMantap 1632,Fast Food,Makassar
GF-01634,Resto GrabMantap 1633,Ayam Geprek,Makassar
GF-01635,Resto GrabMantap 1634,Snacks,Bali
GF-01636,Resto GrabMantap 1635,Fast Food,Medan
GF-01637,Resto GrabMantap 1636,Seafood,Tangerang
GF-01638,Resto GrabMantap 1637,Fast Food,Jakarta
GF-01639,Resto GrabMantap 1638,Beverages,Makassar
GF-01640,Resto GrabMantap 1639,Fast Food,Bogor
GF-01641,Resto GrabMantap 1640,Ayam Geprek,Makassar
GF-01642,Resto GrabMantap 1641,Fast Food,Tangerang
GF-01643,Resto GrabMantap 1642,Martabak,Makassar
GF-01644,Resto GrabMantap 1643,Martabak,Bali
GF-01645,Resto GrabMantap 1644,Seafood,Bandung
GF-01646,Resto GrabMantap 1645,Snacks,Bandung
GF-01647,Resto GrabMantap 1646,Beverages,Bandung
GF-01648,Resto GrabMantap 1647,Seafood,Makassar
GF-01649,Resto GrabMantap 1648,Beverages,Jakarta
GF-01650,Resto GrabMantap 1649,Seafood,Depok
GF-01651,Resto GrabMantap 1650,Ayam Geprek,Makassar
GF-01652,Resto GrabMantap 1651,Ayam Geprek,Tangerang
GF-01653,Resto GrabMantap 1652,Ayam Geprek,Medan
GF-01654,Resto GrabMantap 1653,Martabak,Medan
GF-01655,Resto GrabMantap 1654,Beverages,Bogor
GF-01656,Resto GrabMantap 1655,Ayam Geprek,Makassar
GF-01657,Resto GrabMantap 1656,Beverages,Medan
GF-01658,Resto GrabMantap 1657,Martabak,Bandung
GF-01659,Resto GrabMantap 1658,Beverages,Bandung
GF-01660,Resto GrabMantap 1659,Seafood,Bali
GF-01661,Resto GrabMantap 1660,Beverages,Tangerang
GF-01662,Resto GrabMantap 1661,Ayam Geprek,Tangerang
GF-01663,Resto GrabMantap 1662,Martabak,Jakarta
GF-01664,Resto GrabMantap 1663,Seafood,Tangerang
GF-01665,Resto GrabMantap 1664,Fast Food,Jakarta
GF-01666,Resto GrabMantap 1665,Fast Food,Surabaya
GF-01667,Resto GrabMantap 1666,Seafood,Depok
GF-01668,Resto GrabMantap 1667,Ayam Geprek,Depok
GF-01669,Resto GrabMantap 1668,Fast Food,Tangerang
GF-01670,Resto GrabMantap 1669,Snacks,Bekasi
GF-01671,Resto GrabMantap 1670,Seafood,Bali
GF-01672,Resto GrabMantap 1671,Beverages,Makassar
GF-01673,Resto GrabMantap 1672,Fast Food,Makassar
GF-01674,Resto GrabMantap 1673,Seafood,Medan
GF-01675,Resto GrabMantap 1674,Beverages,Depok
GF-01676,Resto GrabMantap 1675,Beverages,Makassar
GF-01677,Resto GrabMantap 1676,Martabak,Medan
GF-01678,Resto GrabMantap 1677,Fast Food,Depok
GF-01679,Resto GrabMantap 1678,Beverages,Tangerang
GF-01680,Resto GrabMantap 1679,Ayam Geprek,Tangerang
GF-01681,Resto GrabMantap 1680,Ayam Geprek,Jakarta
GF-01682,Resto GrabMantap 1681,Ayam Geprek,Tangerang
GF-01683,Resto GrabMantap 1682,Snacks,Medan
GF-01684,Resto GrabMantap 1683,Fast Food,Bandung
GF-01685,Resto GrabMantap 1684,Martabak,Depok
GF-01686,Resto GrabMantap 1685,Martabak,Medan
GF-01687,Resto GrabMantap 1686,Seafood,Tangerang
GF-01688,Resto GrabMantap 1687,Ayam Geprek,Bekasi
GF-01689,Resto GrabMantap 1688,Ayam Geprek,Bekasi
GF-01690,Resto GrabMantap 1689,Ayam Geprek,Bekasi
GF-01691,Resto GrabMantap 1690,Snacks,Bali
GF-01692,Resto GrabMantap 1691,Ayam Geprek,Bali
GF-01693,Resto GrabMantap 1692,Martabak,Bali
GF-01694,Resto GrabMantap 1693,Fast Food,Surabaya
GF-01695,Resto GrabMantap 1694,Snacks,Bogor
GF-01696,Resto GrabMantap 1695,Seafood,Tangerang
GF-01697,Resto GrabMantap 1696,Seafood,Bogor
GF-01698,Resto GrabMantap 1697,Beverages,Bekasi
GF-01699,Resto GrabMantap 1698,Beverages,Medan
GF-01700,Resto GrabMantap 1699,Snacks,Depok
GF-01701,Resto GrabMantap 1700,Snacks,Medan
GF-01702,Resto GrabMantap 1701,Ayam Geprek,Jakarta
GF-01703,Resto GrabMantap 1702,Beverages,Medan
GF-01704,Resto GrabMantap 1703,Ayam Geprek,Bekasi
GF-01705,Resto GrabMantap 1704,Fast Food,Jakarta
GF-01706,Resto GrabMantap 1705,Fast Food,Medan
GF-01707,Resto GrabMantap 1706,Fast Food,Depok
GF-01708,Resto GrabMantap 1707,Seafood,Tangerang
GF-01709,Resto GrabMantap 1708,Seafood,Medan
GF-01710,Resto GrabMantap 1709,Snacks,Medan
GF-01711,Resto GrabMantap 1710,Snacks,Bali
GF-01712,Resto GrabMantap 1711,Seafood,Bekasi
GF-01713,Resto GrabMantap 1712,Ayam Geprek,Bandung
GF-01714,Resto GrabMantap 1713,Snacks,Tangerang
GF-01715,Resto GrabMantap 1714,Snacks,Makassar
GF-01716,Resto GrabMantap 1715,Martabak,Surabaya
GF-01717,Resto GrabMantap 1716,Beverages,Makassar
GF-01718,Resto GrabMantap 1717,Beverages,Bandung
GF-01719,Resto GrabMantap 1718,Beverages,Bogor
GF-01720,Resto GrabMantap 1719,Fast Food,Makassar
GF-01721,Resto GrabMantap 1720,Seafood,Medan
GF-01722,Resto GrabMantap 1721,Seafood,Depok
GF-01723,Resto GrabMantap 1722,Ayam Geprek,Bogor
GF-01724,Resto GrabMantap 1723,Beverages,Bali
GF-01725,Resto GrabMantap 1724,Seafood,Bekasi
GF-01726,Resto GrabMantap 1725,Snacks,Medan
GF-01727,Resto GrabMantap 1726,Snacks,Bekasi
GF-01728,Resto GrabMantap 1727,Snacks,Medan
GF-01729,Resto GrabMantap 1728,Fast Food,Surabaya
GF-01730,Resto GrabMantap 1729,Beverages,Bandung
GF-01731,Resto GrabMantap 1730,Fast Food,Bandung
GF-01732,Resto GrabMantap 1731,Fast Food,Bogor
GF-01733,Resto GrabMantap 1732,Snacks,Bali
GF-01734,Resto GrabMantap 1733,Beverages,Bali
GF-01735,Resto GrabMantap 1734,Seafood,Medan
GF-01736,Resto GrabMantap 1735,Ayam Geprek,Depok
GF-01737,Resto GrabMantap 1736,Snacks,Medan
GF-01738,Resto GrabMantap 1737,Ayam Geprek,Bali
GF-01739,Resto GrabMantap 1738,Snacks,Bali
GF-01740,Resto GrabMantap 1739,Ayam Geprek,Medan
GF-01741,Resto GrabMantap 1740,Ayam Geprek,Makassar
GF-01742,Resto GrabMantap 1741,Seafood,Bogor
GF-01743,Resto GrabMantap 1742,Seafood,Bandung
GF-01744,Resto GrabMantap 1743,Beverages,Makassar
GF-01745,Resto GrabMantap 1744,Martabak,Bogor
GF-01746,Resto GrabMantap 1745,Fast Food,Bogor
GF-01747,Resto GrabMantap 1746,Martabak,Bandung
GF-01748,Resto GrabMantap 1747,Beverages,Jakarta
GF-01749,Resto GrabMantap 1748,Seafood,Bogor
GF-01750,Resto GrabMantap 1749,Fast Food,Jakarta
GF-01751,Resto GrabMantap 1750,Ayam Geprek,Bandung
GF-01752,Resto GrabMantap 1751,Fast Food,Depok
GF-01753,Resto GrabMantap 1752,Fast Food,Bandung
GF-01754,Resto GrabMantap 1753,Fast Food,Bekasi
GF-01755,Resto GrabMantap 1754,Ayam Geprek,Bogor
GF-01756,Resto GrabMantap 1755,Seafood,Surabaya
GF-01757,Resto GrabMantap 1756,Fast Food,Bandung
GF-01758,Resto GrabMantap 1757,Beverages,Bogor
GF-01759,Resto GrabMantap 1758,Ayam Geprek,Surabaya
GF-01760,Resto GrabMantap 1759,Fast Food,Tangerang
GF-01761,Resto GrabMantap 1760,Fast Food,Bali
GF-01762,Resto GrabMantap 1761,Martabak,Bogor
GF-01763,Resto GrabMantap 1762,Ayam Geprek,Jakarta
GF-01764,Resto GrabMantap 1763,Fast Food,Makassar
GF-01765,Resto GrabMantap 1764,Snacks,Bekasi
GF-01766,Resto GrabMantap 1765,Martabak,Depok
GF-01767,Resto GrabMantap 1766,Martabak,Bekasi
GF-01768,Resto GrabMantap 1767,Martabak,Tangerang
GF-01769,Resto GrabMantap 1768,Snacks,Bekasi
GF-01770,Resto GrabMantap 1769,Beverages,Makassar
GF-01771,Resto GrabMantap 1770,Martabak,Medan
GF-01772,Resto GrabMantap 1771,Seafood,Jakarta
GF-01773,Resto GrabMantap 1772,Ayam Geprek,Jakarta
GF-01774,Resto GrabMantap 1773,Fast Food,Surabaya
GF-01775,Resto GrabMantap 1774,Beverages,Jakarta
GF-01776,Resto GrabMantap 1775,Seafood,Bandung
GF-01777,Resto GrabMantap 1776,Snacks,Depok
GF-01778,Resto GrabMantap 1777,Snacks,Bekasi
GF-01779,Resto GrabMantap 1778,Snacks,Bekasi
GF-01780,Resto GrabMantap 1779,Martabak,Depok
GF-01781,Resto GrabMantap 1780,Beverages,Bogor
GF-01782,Resto GrabMantap 1781,Martabak,Makassar
GF-01783,Resto GrabMantap 1782,Fast Food,Depok
GF-01784,Resto GrabMantap 1783,Martabak,Surabaya
GF-01785,Resto GrabMantap 1784,Fast Food,Bali
GF-01786,Resto GrabMantap 1785,Martabak,Makassar
GF-01787,Resto GrabMantap 1786,Seafood,Bandung
GF-01788,Resto GrabMantap 1787,Snacks,Depok
GF-01789,Resto GrabMantap 1788,Beverages,Makassar
GF-01790,Resto GrabMantap 1789,Fast Food,Bekasi
GF-01791,Resto GrabMantap 1790,Seafood,Bogor
GF-01792,Resto GrabMantap 1791,Ayam Geprek,Makassar
GF-01793,Resto GrabMantap 1792,Seafood,Surabaya
GF-01794,Resto GrabMantap 1793,Seafood,Bandung
GF-01795,Resto GrabMantap 1794,Seafood,Bandung
GF-01796,Resto GrabMantap 1795,Seafood,Surabaya
GF-01797,Resto GrabMantap 1796,Ayam Geprek,Bekasi
GF-01798,Resto GrabMantap 1797,Snacks,Tangerang
GF-01799,Resto GrabMantap 1798,Ayam Geprek,Surabaya
GF-01800,Resto GrabMantap 1799,Martabak,Tangerang
GF-01801,Resto GrabMantap 1800,Fast Food,Medan
GF-01802,Resto GrabMantap 1801,Beverages,Bali
GF-01803,Resto GrabMantap 1802,Snacks,Makassar
GF-01804,Resto GrabMantap 1803,Martabak,Bogor
GF-01805,Resto GrabMantap 1804,Fast Food,Bogor
GF-01806,Resto GrabMantap 1805,Beverages,Bekasi
GF-01807,Resto GrabMantap 1806,Snacks,Medan
GF-01808,Resto GrabMantap 1807,Beverages,Tangerang
GF-01809,Resto GrabMantap 1808,Snacks,Bandung
GF-01810,Resto GrabMantap 1809,Ayam Geprek,Bekasi
GF-01811,Resto GrabMantap 1810,Ayam Geprek,Bekasi
GF-01812,Resto GrabMantap 1811,Ayam Geprek,Jakarta
GF-01813,Resto GrabMantap 1812,Fast Food,Bekasi
GF-01814,Resto GrabMantap 1813,Ayam Geprek,Surabaya
GF-01815,Resto GrabMantap 1814,Snacks,Bandung
GF-01816,Resto GrabMantap 1815,Ayam Geprek,Surabaya
GF-01817,Resto GrabMantap 1816,Snacks,Depok
GF-01818,Resto GrabMantap 1817,Snacks,Bali
GF-01819,Resto GrabMantap 1818,Snacks,Bekasi
GF-01820,Resto GrabMantap 1819,Seafood,Jakarta
GF-01821,Resto GrabMantap 1820,Beverages,Jakarta
GF-01822,Resto GrabMantap 1821,Martabak,Tangerang
GF-01823,Resto GrabMantap 1822,Fast Food,Depok
GF-01824,Resto GrabMantap 1823,Seafood,Bekasi
GF-01825,Resto GrabMantap 1824,Seafood,Bali
GF-01826,Resto GrabMantap 1825,Seafood,Surabaya
GF-01827,Resto GrabMantap 1826,Seafood,Makassar
GF-01828,Resto GrabMantap 1827,Snacks,Bekasi
GF-01829,Resto GrabMantap 1828,Martabak,Bandung
GF-01830,Resto GrabMantap 1829,Martabak,Makassar
GF-01831,Resto GrabMantap 1830,Fast Food,Tangerang
GF-01832,Resto GrabMantap 1831,Snacks,Medan
GF-01833,Resto GrabMantap 1832,Seafood,Bali
GF-01834,Resto GrabMantap 1833,Martabak,Bali
GF-01835,Resto GrabMantap 1834,Martabak,Medan
GF-01836,Resto GrabMantap 1835,Fast Food,Medan
GF-01837,Resto GrabMantap 1836,Seafood,Makassar
GF-01838,Resto GrabMantap 1837,Beverages,Medan
GF-01839,Resto GrabMantap 1838,Seafood,Bali
GF-01840,Resto GrabMantap 1839,Beverages,Bali
GF-01841,Resto GrabMantap 1840,Seafood,Medan
GF-01842,Resto GrabMantap 1841,Fast Food,Surabaya
GF-01843,Resto GrabMantap 1842,Ayam Geprek,Tangerang
GF-01844,Resto GrabMantap 1843,Fast Food,Depok
GF-01845,Resto GrabMantap 1844,Beverages,Tangerang
GF-01846,Resto GrabMantap 1845,Fast Food,Bogor
GF-01847,Resto GrabMantap 1846,Snacks,Bali
GF-01848,Resto GrabMantap 1847,Snacks,Bali
GF-01849,Resto GrabMantap 1848,Fast Food,Bekasi
GF-01850,Resto GrabMantap 1849,Fast Food,Bali
GF-01851,Resto GrabMantap 1850,Beverages,Depok
GF-01852,Resto GrabMantap 1851,Martabak,Tangerang
GF-01853,Resto GrabMantap 1852,Ayam Geprek,Bali
GF-01854,Resto GrabMantap 1853,Ayam Geprek,Surabaya
GF-01855,Resto GrabMantap 1854,Martabak,Tangerang
GF-01856,Resto GrabMantap 1855,Beverages,Tangerang
GF-01857,Resto GrabMantap 1856,Snacks,Medan
GF-01858,Resto GrabMantap 1857,Snacks,Bekasi
GF-01859,Resto GrabMantap 1858,Fast Food,Depok
GF-01860,Resto GrabMantap 1859,Seafood,Makassar
GF-01861,Resto GrabMantap 1860,Fast Food,Surabaya
GF-01862,Resto GrabMantap 1861,Seafood,Bekasi
GF-01863,Resto GrabMantap 1862,Snacks,Depok
GF-01864,Resto GrabMantap 1863,Seafood,Makassar
GF-01865,Resto GrabMantap 1864,Snacks,Bekasi
GF-01866,Resto GrabMantap 1865,Ayam Geprek,Bekasi
GF-01867,Resto GrabMantap 1866,Martabak,Makassar
GF-01868,Resto GrabMantap 1867,Fast Food,Depok
GF-01869,Resto GrabMantap 1868,Seafood,Medan
GF-01870,Resto GrabMantap 1869,Martabak,Medan
GF-01871,Resto GrabMantap 1870,Beverages,Makassar
GF-01872,Resto GrabMantap 1871,Ayam Geprek,Jakarta
GF-01873,Resto GrabMantap 1872,Snacks,Makassar
GF-01874,Resto GrabMantap 1873,Snacks,Bandung
GF-01875,Resto GrabMantap 1874,Beverages,Bandung
GF-01876,Resto GrabMantap 1875,Martabak,Bekasi
GF-01877,Resto GrabMantap 1876,Seafood,Surabaya
GF-01878,Resto GrabMantap 1877,Fast Food,Makassar
GF-01879,Resto GrabMantap 1878,Seafood,Surabaya
GF-01880,Resto GrabMantap 1879,Ayam Geprek,Depok
GF-01881,Resto GrabMantap 1880,Ayam Geprek,Makassar
GF-01882,Resto GrabMantap 1881,Ayam Geprek,Bekasi
GF-01883,Resto GrabMantap 1882,Snacks,Bogor
GF-01884,Resto GrabMantap 1883,Fast Food,Bogor
GF-01885,Resto GrabMantap 1884,Ayam Geprek,Medan
GF-01886,Resto GrabMantap 1885,Seafood,Surabaya
GF-01887,Resto GrabMantap 1886,Seafood,Bogor
GF-01888,Resto GrabMantap 1887,Beverages,Jakarta
GF-01889,Resto GrabMantap 1888,Fast Food,Bandung
GF-01890,Resto GrabMantap 1889,Ayam Geprek,Bekasi
GF-01891,Resto GrabMantap 1890,Martabak,Medan
GF-01892,Resto GrabMantap 1891,Seafood,Tangerang
GF-01893,Resto GrabMantap 1892,Seafood,Tangerang
GF-01894,Resto GrabMantap 1893,Snacks,Tangerang
GF-01895,Resto GrabMantap 1894,Martabak,Bogor
GF-01896,Resto GrabMantap 1895,Fast Food,Bali
GF-01897,Resto GrabMantap 1896,Beverages,Surabaya
GF-01898,Resto GrabMantap 1897,Martabak,Bogor
GF-01899,Resto GrabMantap 1898,Martabak,Bogor
GF-01900,Resto GrabMantap 1899,Martabak,Bali
GF-01901,Resto GrabMantap 1900,Snacks,Depok
GF-01902,Resto GrabMantap 1901,Martabak,Surabaya
GF-01903,Resto GrabMantap 1902,Seafood,Bandung
GF-01904,Resto GrabMantap 1903,Snacks,Bekasi
GF-01905,Resto GrabMantap 1904,Ayam Geprek,Bandung
GF-01906,Resto GrabMantap 1905,Seafood,Depok
GF-01907,Resto GrabMantap 1906,Beverages,Tangerang
GF-01908,Resto GrabMantap 1907,Snacks,Bogor
GF-01909,Resto GrabMantap 1908,Ayam Geprek,Medan
GF-01910,Resto GrabMantap 1909,Ayam Geprek,Medan
GF-01911,Resto GrabMantap 1910,Ayam Geprek,Bali
GF-01912,Resto GrabMantap 1911,Fast Food,Makassar
GF-01913,Resto GrabMantap 1912,Martabak,Makassar
GF-01914,Resto GrabMantap 1913,Snacks,Bali
GF-01915,Resto GrabMantap 1914,Martabak,Makassar
GF-01916,Resto GrabMantap 1915,Fast Food,Bekasi
GF-01917,Resto GrabMantap 1916,Seafood,Bogor
GF-01918,Resto GrabMantap 1917,Seafood,Bekasi
GF-01919,Resto GrabMantap 1918,Martabak,Bandung
GF-01920,Resto GrabMantap 1919,Fast Food,Tangerang
GF-01921,Resto GrabMantap 1920,Martabak,Medan
GF-01922,Resto GrabMantap 1921,Ayam Geprek,Medan
