,merchant_id,merchant_name,cuisine_type,city
1738,GF-01739,Resto GrabMantap 1738,Snacks,Bali
1739,GF-01740,Resto GrabMantap 1739,Ayam Geprek,Medan
1740,GF-01741,Resto GrabMantap 1740,Ayam Geprek,Makassar
1741,GF-01742,Resto GrabMantap 1741,Seafood,Bogor
1742,GF-01743,Resto GrabMantap 1742,Seafood,Bandung
1743,GF-01744,Resto GrabMantap 1743,Beverages,Makassar
1744,GF-01745,Resto GrabMantap 1744,Martabak,Bogor
1745,GF-01746,Resto GrabMantap 1745,Fast Food,Bogor
1746,GF-01747,Resto GrabMantap 1746,Martabak,Bandung
1747,GF-01748,Resto GrabMantap 1747,Beverages,Jakarta
1748,GF-01749,Resto GrabMantap 1748,Seafood,Bogor
1749,GF-01750,Resto GrabMantap 1749,Fast Food,Jakarta
1750,GF-01751,Resto GrabMantap 1750,Ayam Geprek,Bandung
1751,GF-01752,Resto GrabMantap 1751,Fast Food,Depok
1752,GF-01753,Resto GrabMantap 1752,Fast Food,Bandung
1753,GF-01754,Resto GrabMantap 1753,Fast Food,Bekasi
1754,GF-01755,Resto GrabMantap 1754,Ayam Geprek,Bogor
1755,GF-01756,Resto GrabMantap 1755,Seafood,Surabaya
1756,GF-01757,Resto GrabMantap 1756,Fast Food,Bandung
1757,GF-01758,Resto GrabMantap 1757,Beverages,Bogor
1758,GF-01759,Resto GrabMantap 1758,Ayam Geprek,Surabaya
1759,GF-01760,Resto GrabMantap 1759,Fast Food,Tangerang
1760,GF-01761,Resto GrabMantap 1760,Fast Food,Bali
1761,GF-01762,Resto GrabMantap 1761,Martabak,Bogor
1762,GF-01763,Resto GrabMantap 1762,Ayam Geprek,Jakarta
1763,GF-01764,Resto GrabMantap 1763,Fast Food,Makassar
1764,GF-01765,Resto GrabMantap 1764,Snacks,Bekasi
1765,GF-01766,Resto GrabMantap 1765,Martabak,Depok
1766,GF-01767,Resto GrabMantap 1766,Martabak,Bekasi
1767,GF-01768,Resto GrabMantap 1767,Martabak,Tangerang
1768,GF-01769,Resto GrabMantap 1768,Snacks,Bekasi
1769,GF-01770,Resto GrabMantap 1769,Beverages,Makassar
1770,GF-01771,Resto GrabMantap 1770,Martabak,Medan
1771,GF-01772,Resto GrabMantap 1771,Seafood,Jakarta
1772,GF-01773,Resto GrabMantap 1772,Ayam Geprek,Jakarta
1773,GF-01774,Resto GrabMantap 1773,Fast Food,Surabaya
1774,GF-01775,Resto GrabMantap 1774,Beverages,Jakarta
1775,GF-01776,Resto GrabMantap 1775,Seafood,Bandung
1776,GF-01777,Resto GrabMantap 1776,Snacks,Depok
1777,GF-01778,Resto GrabMantap 1777,Snacks,Bekasi
1778,GF-01779,Resto GrabMantap 1778,Snacks,Bekasi
1779,GF-01780,Resto GrabMantap 1779,Martabak,Depok
1780,GF-01781,Resto GrabMantap 1780,Beverages,Bogor
1781,GF-01782,Resto GrabMantap 1781,Martabak,Makassar
1782,GF-01783,Resto GrabMantap 1782,Fast Food,Depok
1783,GF-01784,Resto GrabMantap 1783,Martabak,Surabaya
1784,GF-01785,Resto GrabMantap 1784,Fast Food,Bali
1785,GF-01786,Resto GrabMantap 1785,Martabak,Makassar
1786,GF-01787,Resto GrabMantap 1786,Seafood,Bandung
1787,GF-01788,Resto GrabMantap 1787,Snacks,Depok
1788,GF-01789,Resto GrabMantap 1788,Beverages,Makassar
1789,GF-01790,Resto GrabMantap 1789,Fast Food,Bekasi
1790,GF-01791,Resto GrabMantap 1790,Seafood,Bogor
1791,GF-01792,Resto GrabMantap 1791,Ayam Geprek,Makassar
1792,GF-01793,Resto GrabMantap 1792,Seafood,Surabaya
1793,GF-01794,Resto GrabMantap 1793,Seafood,Bandung
1794,GF-01795,Resto GrabMantap 1794,Seafood,Bandung
1795,GF-01796,Resto GrabMantap 1795,Seafood,Surabaya
1796,GF-01797,Resto GrabMantap 1796,Ayam Geprek,Bekasi
1797,GF-01798,Resto GrabMantap 1797,Snacks,Tangerang
1798,GF-01799,Resto GrabMantap 1798,Ayam Geprek,Surabaya
1799,GF-01800,Resto GrabMantap 1799,Martabak,Tangerang
1800,GF-01801,Resto GrabMantap 1800,Fast Food,Medan
1801,GF-01802,Resto GrabMantap 1801,Beverages,Bali
1802,GF-01803,Resto GrabMantap 1802,Snacks,Makassar
1803,GF-01804,Resto GrabMantap 1803,Martabak,Bogor
1804,GF-01805,Resto GrabMantap 1804,Fast Food,Bogor
1805,GF-01806,Resto GrabMantap 1805,Beverages,Bekasi
1806,GF-01807,Resto GrabMantap 1806,Snacks,Medan
1807,GF-01808,Resto GrabMantap 1807,Beverages,Tangerang
1808,GF-01809,Resto GrabMantap 1808,Snacks,Bandung
1809,GF-01810,Resto GrabMantap 1809,Ayam Geprek,Bekasi
1810,GF-01811,Resto GrabMantap 1810,Ayam Geprek,Bekasi
1811,GF-01812,Resto GrabMantap 1811,Ayam Geprek,Jakarta
1812,GF-01813,Resto GrabMantap 1812,Fast Food,Bekasi
1813,GF-01814,Resto GrabMantap 1813,Ayam Geprek,Surabaya
1814,GF-01815,Resto GrabMantap 1814,Snacks,Bandung
1815,GF-01816,Resto GrabMantap 1815,Ayam Geprek,Surabaya
1816,GF-01817,Resto GrabMantap 1816,Snacks,Depok
1817,GF-01818,Resto GrabMantap 1817,Snacks,Bali
1818,GF-01819,Resto GrabMantap 1818,Snacks,Bekasi
1819,GF-01820,Resto GrabMantap 1819,Seafood,Jakarta
1820,GF-01821,Resto GrabMantap 1820,Beverages,Jakarta
1821,GF-01822,Resto GrabMantap 1821,Martabak,Tangerang
1822,GF-01823,Resto GrabMantap 1822,Fast Food,Depok
1823,GF-01824,Resto GrabMantap 1823,Seafood,Bekasi
1824,GF-01825,Resto GrabMantap 1824,Seafood,Bali
1825,GF-01826,Resto GrabMantap 1825,Seafood,Surabaya
1826,GF-01827,Resto GrabMantap 1826,Seafood,Makassar
1827,GF-01828,Resto GrabMantap 1827,Snacks,Bekasi
1828,GF-01829,Resto GrabMantap 1828,Martabak,Bandung
1829,GF-01830,Resto GrabMantap 1829,Martabak,Makassar
1830,GF-01831,Resto GrabMantap 1830,Fast Food,Tangerang
1831,GF-01832,Resto GrabMantap 1831,Snacks,Medan
1832,GF-01833,Resto GrabMantap 1832,Seafood,Bali
1833,GF-01834,Resto GrabMantap 1833,Martabak,Bali
1834,GF-01835,Resto GrabMantap 1834,Martabak,Medan
1835,GF-01836,Resto GrabMantap 1835,Fast Food,Medan
1836,GF-01837,Resto GrabMantap 1836,Seafood,Makassar
1837,GF-01838,Resto GrabMantap 1837,Beverages,Medan
1838,GF-01839,Resto GrabMantap 1838,Seafood,Bali
1839,GF-01840,Resto GrabMantap 1839,Beverages,Bali
1840,GF-01841,Resto GrabMantap 1840,Seafood,Medan
1841,GF-01842,Resto GrabMantap 1841,Fast Food,Surabaya
1842,GF-01843,Resto GrabMantap 1842,Ayam Geprek,Tangerang
1843,GF-01844,Resto GrabMantap 1843,Fast Food,Depok
1844,GF-01845,Resto GrabMantap 1844,Beverages,Tangerang
1845,GF-01846,Resto GrabMantap 1845,Fast Food,Bogor
1846,GF-01847,Resto GrabMantap 1846,Snacks,Bali
1847,GF-01848,Resto GrabMantap 1847,Snacks,Bali
1848,GF-01849,Resto GrabMantap 1848,Fast Food,Bekasi
1849,GF-01850,Resto GrabMantap 1849,Fast Food,Bali
1850,GF-01851,Resto GrabMantap 1850,Beverages,Depok
1851,GF-01852,Resto GrabMantap 1851,Martabak,Tangerang
1852,GF-01853,Resto GrabMantap 1852,Ayam Geprek,Bali
1853,GF-01854,Resto GrabMantap 1853,Ayam Geprek,Surabaya
1854,GF-01855,Resto GrabMantap 1854,Martabak,Tangerang
1855,GF-01856,Resto GrabMantap 1855,Beverages,Tangerang
1856,GF-01857,Resto GrabMantap 1856,Snacks,Medan
1857,GF-01858,Resto GrabMantap 1857,Snacks,Bekasi
1858,GF-01859,Resto GrabMantap 1858,Fast Food,Depok
1859,GF-01860,Resto GrabMantap 1859,Seafood,Makassar
1860,GF-01861,Resto GrabMantap 1860,Fast Food,Surabaya
1861,GF-01862,Resto GrabMantap 1861,Seafood,Bekasi
1862,GF-01863,Resto GrabMantap 1862,Snacks,Depok
1863,GF-01864,Resto GrabMantap 1863,Seafood,Makassar
1864,GF-01865,Resto GrabMantap 1864,Snacks,Bekasi
1865,GF-01866,Resto GrabMantap 1865,Ayam Geprek,Bekasi
1866,GF-01867,Resto GrabMantap 1866,Martabak,Makassar
1867,GF-01868,Resto GrabMantap 1867,Fast Food,Depok
1868,GF-01869,Resto GrabMantap 1868,Seafood,Medan
1869,GF-01870,Resto GrabMantap 1869,Martabak,Medan
1870,GF-01871,Resto GrabMantap 1870,Beverages,Makassar
1871,GF-01872,Resto GrabMantap 1871,Ayam Geprek,Jakarta
1872,GF-01873,Resto GrabMantap 1872,Snacks,Makassar
1873,GF-01874,Resto GrabMantap 1873,Snacks,Bandung
1874,GF-01875,Resto GrabMantap 1874,Beverages,Bandung
1875,GF-01876,Resto GrabMantap 1875,Martabak,Bekasi
1876,GF-01877,Resto GrabMantap 1876,Seafood,Surabaya
1877,GF-01878,Resto GrabMantap 1877,Fast Food,Makassar
1878,GF-01879,Resto GrabMantap 1878,Seafood,Surabaya
1879,GF-01880,Resto GrabMantap 1879,Ayam Geprek,Depok
1880,GF-01881,Resto GrabMantap 1880,Ayam Geprek,Makassar
1881,GF-01882,Resto GrabMantap 1881,Ayam Geprek,Bekasi
1882,GF-01883,Resto GrabMantap 1882,Snacks,Bogor
1883,GF-01884,Resto GrabMantap 1883,Fast Food,Bogor
1884,GF-01885,Resto GrabMantap 1884,Ayam Geprek,Medan
1885,GF-01886,Resto GrabMantap 1885,Seafood,Surabaya
1886,GF-01887,Resto GrabMantap 1886,Seafood,Bogor
1887,GF-01888,Resto GrabMantap 1887,Beverages,Jakarta
1888,GF-01889,Resto GrabMantap 1888,Fast Food,Bandung
1889,GF-01890,Resto GrabMantap 1889,Ayam Geprek,Bekasi
1890,GF-01891,Resto GrabMantap 1890,Martabak,Medan
1891,GF-01892,Resto GrabMantap 1891,Seafood,Tangerang
1892,GF-01893,Resto GrabMantap 1892,Seafood,Tangerang
1893,GF-01894,Resto GrabMantap 1893,Snacks,Tangerang
1894,GF-01895,Resto GrabMantap 1894,Martabak,Bogor
1895,GF-01896,Resto GrabMantap 1895,Fast Food,Bali
1896,GF-01897,Resto GrabMantap 1896,Beverages,Surabaya
1897,GF-01898,Resto GrabMantap 1897,Martabak,Bogor
1898,GF-01899,Resto GrabMantap 1898,Martabak,Bogor
1899,GF-01900,Resto GrabMantap 1899,Martabak,Bali
1900,GF-01901,Resto GrabMantap 1900,Snacks,Depok
1901,GF-01902,Resto GrabMantap 1901,Martabak,Surabaya
1902,GF-01903,Resto GrabMantap 1902,Seafood,Bandung
1903,GF-01904,Resto GrabMantap 1903,Snacks,Bekasi
1904,GF-01905,Resto GrabMantap 1904,Ayam Geprek,Bandung
1905,GF-01906,Resto GrabMantap 1905,Seafood,Depok
1906,GF-01907,Resto GrabMantap 1906,Beverages,Tangerang
1907,GF-01908,Resto GrabMantap 1907,Snacks,Bogor
1908,GF-01909,Resto GrabMantap 1908,Ayam Geprek,Medan
1909,GF-01910,Resto GrabMantap 1909,Ayam Geprek,Medan
1910,GF-01911,Resto GrabMantap 1910,Ayam Geprek,Bali
1911,GF-01912,Resto GrabMantap 1911,Fast Food,Makassar
1912,GF-01913,Resto GrabMantap 1912,Martabak,Makassar
1913,GF-01914,Resto GrabMantap 1913,Snacks,Bali
1914,GF-01915,Resto GrabMantap 1914,Martabak,Makassar
1915,GF-01916,Resto GrabMantap 1915,Fast Food,Bekasi
1916,GF-01917,Resto GrabMantap 1916,Seafood,Bogor
1917,GF-01918,Resto GrabMantap 1917,Seafood,Bekasi
1918,GF-01919,Resto GrabMantap 1918,Martabak,Bandung
1919,GF-01920,Resto GrabMantap 1919,Fast Food,Tangerang
1920,GF-01921,Resto GrabMantap 1920,Martabak,Medan
1921,GF-01922,Resto GrabMantap 1921,Ayam Geprek,Medan
1922,GF-01923,Resto GrabMantap 1922,Fast Food,Depok
1923,GF-01924,Resto GrabMantap 1923,Ayam Geprek,Bekasi
1924,GF-01925,Resto GrabMantap 1924,Seafood,Bogor
1925,GF-01926,Resto GrabMantap 1925,Seafood,Bogor
1926,GF-01927,Resto GrabMantap 1926,Beverages,Tangerang
1927,GF-01928,Resto GrabMantap 1927,Seafood,Surabaya
1928,GF-01929,Resto GrabMantap 1928,Beverages,Bali
1929,GF-01930,Resto GrabMantap 1929,Ayam Geprek,Makassar
1930,GF-01931,Resto GrabMantap 1930,Beverages,Medan
1931,GF-01932,Resto GrabMantap 1931,Snacks,Surabaya
1932,GF-01933,Resto GrabMantap 1932,Ayam Geprek,Bandung
1933,GF-01934,Resto GrabMantap 1933,Beverages,Medan
1934,GF-01935,Resto GrabMantap 1934,Ayam Geprek,Makassar
1935,GF-01936,Resto GrabMantap 1935,Beverages,Makassar
1936,GF-01937,Resto GrabMantap 1936,Beverages,Bandung
1937,GF-01938,Resto GrabMantap 1937,Snacks,Tangerang
1938,GF-01939,Resto GrabMantap 1938,Seafood,Jakarta
1939,GF-01940,Resto GrabMantap 1939,Snacks,Bali
1940,GF-01941,Resto GrabMantap 1940,Fast Food,Bali
1941,GF-01942,Resto GrabMantap 1941,Beverages,Bekasi
1942,GF-01943,Resto GrabMantap 1942,Seafood,Bogor
1943,GF-01944,Resto GrabMantap 1943,Snacks,Tangerang
1944,GF-01945,Resto GrabMantap 1944,Martabak,Jakarta
1945,GF-01946,Resto GrabMantap 1945,Ayam Geprek,Jakarta
1946,GF-01947,Resto GrabMantap 1946,Martabak,Bekasi
1947,GF-01948,Resto GrabMantap 1947,Fast Food,Surabaya
1948,GF-01949,Resto GrabMantap 1948,Beverages,Makassar
1949,GF-01950,Resto GrabMantap 1949,Seafood,Bali
1950,GF-01951,Resto GrabMantap 1950,Fast Food,Bandung
1951,GF-01952,Resto GrabMantap 1951,Seafood,Bandung
1952,GF-01953,Resto GrabMantap 1952,Seafood,Surabaya
1953,GF-01954,Resto GrabMantap 1953,Martabak,Medan
1954,GF-01955,Resto GrabMantap 1954,Snacks,Depok
1955,GF-01956,Resto GrabMantap 1955,Seafood,Bali
1956,GF-01957,Resto GrabMantap 1956,Beverages,Jakarta
1957,GF-01958,Resto GrabMantap 1957,Martabak,Makassar
1958,GF-01959,Resto GrabMantap 1958,Ayam Geprek,Makassar
1959,GF-01960,Resto GrabMantap 1959,Ayam Geprek,Makassar
1960,GF-01961,Resto GrabMantap 1960,Martabak,Bekasi
1961,GF-01962,Resto GrabMantap 1961,Beverages,Tangerang
1962,GF-01963,Resto GrabMantap 1962,Snacks,Makassar
1963,GF-01964,Resto GrabMantap 1963,Seafood,Bandung
1964,GF-01965,Resto GrabMantap 1964,Fast Food,Bali
1965,GF-01966,Resto GrabMantap 1965,Ayam Geprek,Bandung
1966,GF-01967,Resto GrabMantap 1966,Beverages,Bogor
1967,GF-01968,Resto GrabMantap 1967,Beverages,Surabaya
1968,GF-01969,Resto GrabMantap 1968,Beverages,Tangerang
1969,GF-01970,Resto GrabMantap 1969,Snacks,Bali
1970,GF-01971,Resto GrabMantap 1970,Beverages,Bali
1971,GF-01972,Resto GrabMantap 1971,Beverages,Bogor
1972,GF-01973,Resto GrabMantap 1972,Seafood,Bandung
1973,GF-01974,Resto GrabMantap 1973,Seafood,Jakarta
1974,GF-01975,Resto GrabMantap 1974,Ayam Geprek,Bogor
1975,GF-01976,Resto GrabMantap 1975,Fast Food,Jakarta
1976,GF-01977,Resto GrabMantap 1976,Seafood,Depok
1977,GF-01978,Resto GrabMantap 1977,Martabak,Bandung
1978,GF-01979,Resto GrabMantap 1978,Beverages,Surabaya
1979,GF-01980,Resto GrabMantap 1979,Beverages,Surabaya
1980,GF-01981,Resto GrabMantap 1980,Martabak,Medan
1981,GF-01982,Resto GrabMantap 1981,Seafood,Bekasi
1982,GF-01983,Resto GrabMantap 1982,Martabak,Makassar
1983,GF-01984,Resto GrabMantap 1983,Ayam Geprek,Medan
1984,GF-01985,Resto GrabMantap 1984,Fast Food,Makassar
1985,GF-01986,Resto GrabMantap 1985,Beverages,Bandung
1986,GF-01987,Resto GrabMantap 1986,Martabak,Bogor
1987,GF-01988,Resto GrabMantap 1987,Martabak,Medan
1988,GF-01989,Resto GrabMantap 1988,Seafood,Jakarta
1989,GF-01990,Resto GrabMantap 1989,Seafood,Medan
1990,GF-01991,Resto GrabMantap 1990,Fast Food,Bekasi
1991,GF-01992,Resto GrabMantap 1991,Fast Food,Bandung
1992,GF-01993,Resto GrabMantap 1992,Martabak,Surabaya
1993,GF-01994,Resto GrabMantap 1993,Ayam Geprek,Makassar
1994,GF-01995,Resto GrabMantap 1994,Snacks,Bogor
1995,GF-01996,Resto GrabMantap 1995,Seafood,Jakarta
1996,GF-01997,Resto GrabMantap 1996,Snacks,Surabaya
1997,GF-01998,Resto GrabMantap 1997,Snacks,Bandung
1998,GF-01999,Resto GrabMantap 1998,Seafood,Depok
1999,GF-02000,Resto GrabMantap 1999,Ayam Geprek,Bogor
2000,GF-02001,Resto GrabMantap 2000,Snacks,Bali
2001,GF-02002,Resto GrabMantap 2001,Snacks,Surabaya
2002,GF-02003,Resto GrabMantap 2002,Beverages,Bali
2003,GF-02004,Resto GrabMantap 2003,Seafood,Makassar
2004,GF-02005,Resto GrabMantap 2004,Snacks,Medan
2005,GF-02006,Resto GrabMantap 2005,Beverages,Bandung
2006,GF-02007,Resto GrabMantap 2006,Fast Food,Medan
2007,GF-02008,Resto GrabMantap 2007,Ayam Geprek,Bandung
2008,GF-02009,Resto GrabMantap 2008,Beverages,Bekasi
2009,GF-02010,Resto GrabMantap 2009,Beverages,Bandung
2010,GF-02011,Resto GrabMantap 2010,Snacks,Jakarta
2011,GF-02012,Resto GrabMantap 2011,Ayam Geprek,Bogor
2012,GF-02013,Resto GrabMantap 2012,Martabak,Bekasi
2013,GF-02014,Resto GrabMantap 2013,Beverages,Surabaya
2014,GF-02015,Resto GrabMantap 2014,Snacks,Tangerang
2015,GF-02016,Resto GrabMantap 2015,Beverages,Bogor
2016,GF-02017,Resto GrabMantap 2016,Martabak,Bali
2017,GF-02018,Resto GrabMantap 2017,Seafood,Bandung
2018,GF-02019,Resto GrabMantap 2018,Fast Food,Bekasi
2019,GF-02020,Resto GrabMantap 2019,Seafood,Depok
2020,GF-02021,Resto GrabMantap 2020,Ayam Geprek,Medan
2021,GF-02022,Resto GrabMantap 2021,Martabak,Depok
2022,GF-02023,Resto GrabMantap 2022,Fast Food,Medan
2023,GF-02024,Resto GrabMantap 2023,Snacks,Depok
2024,GF-02025,Resto GrabMantap 2024,Seafood,Bali
2025,GF-02026,Resto GrabMantap 2025,Snacks,Bandung
2026,GF-02027,Resto GrabMantap 2026,Snacks,Tangerang
2027,GF-02028,Resto GrabMantap 2027,Beverages,Makassar
2028,GF-02029,Resto GrabMantap 2028,Fast Food,Depok
2029,GF-02030,Resto GrabMantap 2029,Snacks,Bogor
2030,GF-02031,Resto GrabMantap 2030,Martabak,Tangerang
2031,GF-02032,Resto GrabMantap 2031,Fast Food,Makassar
2032,GF-02033,Resto GrabMantap 2032,Fast Food,Bekasi
2033,GF-02034,Resto GrabMantap 2033,Ayam Geprek,Jakarta
2034,GF-02035,Resto GrabMantap 2034,Snacks,Bogor
2035,GF-02036,Resto GrabMantap 2035,Beverages,Bekasi
2036,GF-02037,Resto GrabMantap 2036,Martabak,Bogor
2037,GF-02038,Resto GrabMantap 2037,Snacks,Bandung
2038,GF-02039,Resto GrabMantap 2038,Snacks,Tangerang
2039,GF-02040,Resto GrabMantap 2039,Beverages,Tangerang
2040,GF-02041,Resto GrabMantap 2040,Fast Food,Surabaya
2041,GF-02042,Resto GrabMantap 2041,Snacks,Tangerang
2042,GF-02043,Resto GrabMantap 2042,Fast Food,Bogor
2043,GF-02044,Resto GrabMantap 2043,Seafood,Surabaya
2044,GF-02045,Resto GrabMantap 2044,Seafood,Jakarta
2045,GF-02046,Resto GrabMantap 2045,Ayam Geprek,Bogor
2046,GF-02047,Resto GrabMantap 2046,Fast Food,Bandung
2047,GF-02048,Resto GrabMantap 2047,Beverages,Tangerang
2048,GF-02049,Resto GrabMantap 2048,Seafood,Surabaya
2049,GF-02050,Resto GrabMantap 2049,Martabak,Tangerang
2050,GF-02051,Resto GrabMantap 2050,Martabak,Bekasi
2051,GF-02052,Resto GrabMantap 2051,Beverages,Bogor
2052,GF-02053,Resto GrabMantap 2052,Ayam Geprek,Bekasi
2053,GF-02054,Resto GrabMantap 2053,Fast Food,Bandung
2054,GF-02055,Resto GrabMantap 2054,Martabak,Bogor
2055,GF-02056,Resto GrabMantap 2055,Snacks,Jakarta
2056,GF-02057,Resto GrabMantap 2056,Fast Food,Depok
2057,GF-02058,Resto GrabMantap 2057,Snacks,Makassar
2058,GF-02059,Resto GrabMantap 2058,Beverages,Tangerang
2059,GF-02060,Resto GrabMantap 2059,Martabak,Bogor
2060,GF-02061,Resto GrabMantap 2060,Fast Food,Tangerang
2061,GF-02062,Resto GrabMantap 2061,Fast Food,Depok
2062,GF-02063,Resto GrabMantap 2062,Seafood,Surabaya
2063,GF-02064,Resto GrabMantap 2063,Martabak,Bogor
2064,GF-02065,Resto GrabMantap 2064,Fast Food,Tangerang
2065,GF-02066,Resto GrabMantap 2065,Ayam Geprek,Depok
2066,GF-02067,Resto GrabMantap 2066,Ayam Geprek,Tangerang
2067,GF-02068,Resto GrabMantap 2067,Ayam Geprek,Tangerang
2068,GF-02069,Resto GrabMantap 2068,Martabak,Medan
2069,GF-02070,Resto GrabMantap 2069,Seafood,Surabaya
2070,GF-02071,Resto GrabMantap 2070,Snacks,Makassar
2071,GF-02072,Resto GrabMantap 2071,Ayam Geprek,Jakarta
2072,GF-02073,Resto GrabMantap 2072,Fast Food,Surabaya
2073,GF-02074,Resto GrabMantap 2073,Seafood,Depok
2074,GF-02075,Resto GrabMantap 2074,Ayam Geprek,Surabaya
2075,GF-02076,Resto GrabMantap 2075,Snacks,Tangerang
2076,GF-02077,Resto GrabMantap 2076,Seafood,Bekasi
2077,GF-02078,Resto GrabMantap 2077,Martabak,Bekasi
2078,GF-02079,Resto GrabMantap 2078,Beverages,Bekasi
2079,GF-02080,Resto GrabMantap 2079,Fast Food,Depok
2080,GF-02081,Resto GrabMantap 2080,Beverages,Bandung
2081,GF-02082,Resto GrabMantap 2081,Seafood,Bali
2082,GF-02083,Resto GrabMantap 2082,Fast Food,Makassar
2083,GF-02084,Resto GrabMantap 2083,Beverages,Bekasi
2084,GF-02085,Resto GrabMantap 2084,Seafood,Bandung
2085,GF-02086,Resto GrabMantap 2085,Fast Food,Bogor
2086,GF-02087,Resto GrabMantap 2086,Ayam Geprek,Bogor
2087,GF-02088,Resto GrabMantap 2087,Ayam Geprek,Bandung
2088,GF-02089,Resto GrabMantap 2088,Snacks,Bali
2089,GF-02090,Resto GrabMantap 2089,Martabak,Jakarta
2090,GF-02091,Resto GrabMantap 2090,Ayam Geprek,Bali
2091,GF-02092,Resto GrabMantap 2091,Beverages,Jakarta
2092,GF-02093,Resto GrabMantap 2092,Ayam Geprek,Bekasi
2093,GF-02094,Resto GrabMantap 2093,Martabak,Bekasi
2094,GF-02095,Resto GrabMantap 2094,Beverages,Tangerang
2095,GF-02096,Resto GrabMantap 2095,Martabak,Bandung
2096,GF-02097,Resto GrabMantap 2096,Martabak,Bandung
2097,GF-02098,Resto GrabMantap 2097,Beverages,Bekasi
2098,GF-02099,Resto GrabMantap 2098,Seafood,Makassar
2099,GF-02100,Resto GrabMantap 2099,Ayam Geprek,Makassar
2100,GF-02101,Resto GrabMantap 2100,Martabak,Tangerang
2101,GF-02102,Resto GrabMantap 2101,Martabak,Jakarta
2102,GF-02103,Resto GrabMantap 2102,Martabak,Makassar
2103,GF-02104,Resto GrabMantap 2103,Beverages,Depok
2104,GF-02105,Resto GrabMantap 2104,Snacks,Bali
2105,GF-02106,Resto GrabMantap 2105,Snacks,Bali
2106,GF-02107,Resto GrabMantap 2106,Snacks,Medan
2107,GF-02108,Resto GrabMantap 2107,Seafood,Depok
2108,GF-02109,Resto GrabMantap 2108,Snacks,Bandung
2109,GF-02110,Resto GrabMantap 2109,Seafood,Bogor
2110,GF-02111,Resto GrabMantap 2110,Ayam Geprek,Jakarta
2111,GF-02112,Resto GrabMantap 2111,Seafood,Tangerang
2112,GF-02113,Resto GrabMantap 2112,Beverages,Makassar
2113,GF-02114,Resto GrabMantap 2113,Fast Food,Depok
2114,GF-02115,Resto GrabMantap 2114,Seafood,Makassar
2115,GF-02116,Resto GrabMantap 2115,Beverages,Jakarta
2116,GF-02117,Resto GrabMantap 2116,Beverages,Bali
2117,GF-02118,Resto GrabMantap 2117,Beverages,Depok
2118,GF-02119,Resto GrabMantap 2118,Seafood,Bogor
2119,GF-02120,Resto GrabMantap 2119,Seafood,Tangerang
2120,GF-02121,Resto GrabMantap 2120,Beverages,Makassar
2121,GF-02122,Resto GrabMantap 2121,Beverages,Depok
2122,GF-02123,Resto GrabMantap 2122,Fast Food,Surabaya
2123,GF-02124,Resto GrabMantap 2123,Martabak,Tangerang
2124,GF-02125,Resto GrabMantap 2124,Seafood,Tangerang
2125,GF-02126,Resto GrabMantap 2125,Ayam Geprek,Bekasi
2126,GF-02127,Resto GrabMantap 2126,Fast Food,Bali
2127,GF-02128,Resto GrabMantap 2127,Beverages,Bogor
2128,GF-02129,Resto GrabMantap 2128,Snacks,Makassar
2129,GF-02130,Resto GrabMantap 2129,Fast Food,Medan
2130,GF-02131,Resto GrabMantap 2130,Beverages,Jakarta
2131,GF-02132,Resto GrabMantap 2131,Snacks,Medan
2132,GF-02133,Resto GrabMantap 2132,Ayam Geprek,Bogor
2133,GF-02134,Resto GrabMantap 2133,Beverages,Surabaya
2134,GF-02135,Resto GrabMantap 2134,Snacks,Bekasi
2135,GF-02136,Resto GrabMantap 2135,Snacks,Surabaya
2136,GF-02137,Resto GrabMantap 2136,Snacks,Bali
2137,GF-02138,Resto GrabMantap 2137,Beverages,Makassar
2138,GF-02139,Resto GrabMantap 2138,Fast Food,Bandung
2139,GF-02140,Resto GrabMantap 2139,Fast Food,Bogor
2140,GF-02141,Resto GrabMantap 2140,Beverages,Makassar
2141,GF-02142,Resto GrabMantap 2141,Ayam Geprek,Surabaya
2142,GF-02143,Resto GrabMantap 2142,Beverages,Bandung
2143,GF-02144,Resto GrabMantap 2143,Seafood,Bandung
2144,GF-02145,Resto GrabMantap 2144,Martabak,Jakarta
2145,GF-02146,Resto GrabMantap 2145,Seafood,Depok
2146,GF-02147,Resto GrabMantap 2146,Fast Food,Tangerang
2147,GF-02148,Resto GrabMantap 2147,Snacks,Tangerang
2148,GF-02149,Resto GrabMantap 2148,Ayam Geprek,Medan
2149,GF-02150,Resto GrabMantap 2149,Snacks,Makassar
2150,GF-02151,Resto GrabMantap 2150,Seafood,Tangerang
2151,GF-02152,Resto GrabMantap 2151,Seafood,Jakarta
2152,GF-02153,Resto GrabMantap 2152,Fast Food,Bogor
2153,GF-02154,Resto GrabMantap 2153,Seafood,Makassar
2154,GF-02155,Resto GrabMantap 2154,Ayam Geprek,Bogor
2155,GF-02156,Resto GrabMantap 2155,Beverages,Depok
2156,GF-02157,Resto GrabMantap 2156,Fast Food,Bogor
2157,GF-02158,Resto GrabMantap 2157,Snacks,Medan
2158,GF-02159,Resto GrabMantap 2158,Martabak,Bandung
2159,GF-02160,Resto GrabMantap 2159,Fast Food,Makassar
2160,GF-02161,Resto GrabMantap 2160,Snacks,Tangerang
2161,GF-02162,Resto GrabMantap 2161,Snacks,Surabaya
